# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://waterdata.usgs.gov/nwis/help/?provisional for more information.
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2014-03-19 17:10:12 EDT	(natwebcaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03401385 DAVIS BRANCH AT HIGHWAY 988 NEAR MIDDLESBORO, KY
# -----------------------------------------------------------------------------------
#
# Data provided for site 03401385
#    DD parameter   Description
#    03   00010     Temperature, water, degrees Celsius
#    02   00065     Gage height, feet
#    06   00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#    04   00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#    05   00400     pH, water, unfiltered, field, standard units
#    07   63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	03_00010	03_00010_cd	02_00065	02_00065_cd	06_00095	06_00095_cd	04_00300	04_00300_cd	05_00400	05_00400_cd	07_63680	07_63680_cd
USGS	03401385	2014-03-14 10:30	EDT	5.8	P	0.49	P	44	P	11.6	P	6.8	P	1	P
USGS	03401385	2014-03-14 10:45	EDT	5.9	P	0.49	P	44	P	11.7	P	6.8	P	1.0	P
USGS	03401385	2014-03-14 11:00	EDT	6.0	P	0.49	P	44	P	11.7	P	6.8	P	1.0	P
USGS	03401385	2014-03-14 11:15	EDT	6.2	P	0.49	P	44	P	11.7	P	6.8	P	1.0	P
USGS	03401385	2014-03-14 11:30	EDT	6.4	P	0.49	P	44	P	11.8	P	6.8	P	1.0	P
USGS	03401385	2014-03-14 11:45	EDT	6.7	P	0.49	P	44	P	11.8	P	6.8	P	1.0	P
USGS	03401385	2014-03-14 12:00	EDT	6.8	P	0.49	P	44	P	11.8	P	6.8	P	1.0	P
USGS	03401385	2014-03-14 12:15	EDT	7.0	P	0.49	P	44	P	11.8	P	6.8	P	1.0	P
USGS	03401385	2014-03-14 12:30	EDT	7.3	P	0.49	P	44	P	11.8	P	6.8	P	1.0	P
USGS	03401385	2014-03-14 12:45	EDT	7.5	P	0.49	P	44	P	11.8	P	6.8	P	1.0	P
USGS	03401385	2014-03-14 13:00	EDT	7.8	P	0.49	P	44	P	11.7	P	6.8	P	1.0	P
USGS	03401385	2014-03-14 13:15	EDT	8.0	P	0.49	P	44	P	11.7	P	6.8	P	1.0	P
USGS	03401385	2014-03-14 13:30	EDT	8.2	P	0.49	P	44	P	11.7	P	6.8	P	1.0	P
USGS	03401385	2014-03-14 13:45	EDT	8.4	P	0.49	P	44	P	11.7	P	6.8	P	1	P
USGS	03401385	2014-03-14 14:00	EDT	8.5	P	0.49	P	44	P	11.7	P	6.8	P	1	P
USGS	03401385	2014-03-14 14:15	EDT	8.4	P	0.49	P	44	P	11.7	P	6.8	P	0.9	P
USGS	03401385	2014-03-14 14:30	EDT	8.6	P	0.49	P	44	P	11.7	P	6.8	P	0.9	P
USGS	03401385	2014-03-14 14:45	EDT	8.7	P	0.49	P	44	P	11.7	P	6.8	P	0.9	P
USGS	03401385	2014-03-14 15:00	EDT	8.8	P	0.49	P	44	P	11.7	P	6.8	P	0.9	P
USGS	03401385	2014-03-14 15:15	EDT	8.7	P	0.49	P	44	P	11.6	P	6.8	P	0.9	P
USGS	03401385	2014-03-14 15:30	EDT	9.0	P	0.49	P	44	P	11.6	P	6.8	P	0.9	P
USGS	03401385	2014-03-14 15:45	EDT	9.2	P	0.49	P	44	P	11.6	P	6.8	P	0.9	P
USGS	03401385	2014-03-14 16:00	EDT	9.2	P	0.49	P	44	P	11.6	P	6.8	P	0.9	P
USGS	03401385	2014-03-14 16:15	EDT	9.2	P	0.49	P	44	P	11.6	P	6.8	P	0.9	P
USGS	03401385	2014-03-14 16:30	EDT	9.3	P	0.49	P	44	P	11.6	P	6.8	P	0.9	P
USGS	03401385	2014-03-14 16:45	EDT	9.4	P	0.49	P	44	P	11.6	P	6.8	P	0.9	P
USGS	03401385	2014-03-14 17:00	EDT	9.5	P	0.49	P	44	P	11.5	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 17:15	EDT	9.5	P	0.49	P	44	P	11.5	P	6.8	P	0.9	P
USGS	03401385	2014-03-14 17:30	EDT	9.6	P	0.49	P	44	P	11.5	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 17:45	EDT	9.6	P	0.49	P	44	P	11.5	P	6.9	P	0.8	P
USGS	03401385	2014-03-14 18:00	EDT	9.7	P	0.49	P	44	P	11.4	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 18:15	EDT	9.8	P	0.49	P	44	P	11.4	P	6.9	P	0.8	P
USGS	03401385	2014-03-14 18:30	EDT	9.8	P	0.49	P	44	P	11.4	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 18:45	EDT	9.8	P	0.49	P	44	P	11.3	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 19:00	EDT	9.8	P	0.49	P	44	P	11.3	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 20:15	EDT	9.8	P	0.49	P	44	P	11.1	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 20:30	EDT	9.8	P	0.49	P	44	P	11.0	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 20:45	EDT	9.8	P	0.49	P	44	P	11.0	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 21:00	EDT	9.8	P	0.49	P	44	P	11.0	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 21:15	EDT	9.8	P	0.49	P	44	P	11.0	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 21:30	EDT	9.7	P	0.49	P	44	P	11.0	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 21:45	EDT	9.7	P	0.49	P	45	P	11.0	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 22:00	EDT	9.7	P	0.49	P	45	P	10.9	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 22:15	EDT	9.6	P	0.49	P	45	P	10.9	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 22:30	EDT	9.6	P	0.49	P	45	P	10.9	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 22:45	EDT	9.6	P	0.49	P	45	P	10.9	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 23:00	EDT	9.6	P	0.49	P	45	P	10.9	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 23:15	EDT	9.6	P	0.49	P	45	P	10.9	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 23:30	EDT	9.6	P	0.49	P	45	P	10.8	P	6.8	P	0.8	P
USGS	03401385	2014-03-14 23:45	EDT	9.5	P	0.49	P	45	P	10.8	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 00:00	EDT	9.5	P	0.49	P	45	P	10.8	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 00:15	EDT	9.5	P	0.49	P	45	P	10.8	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 00:30	EDT	9.5	P	0.49	P	45	P	10.8	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 00:45	EDT	9.5	P	0.49	P	45	P	10.8	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 01:00	EDT	9.5	P	0.49	P	45	P	10.8	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 01:15	EDT	9.5	P	0.49	P	45	P	10.7	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 01:30	EDT	9.5	P	0.49	P	45	P	10.7	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 01:45	EDT	9.5	P	0.49	P	45	P	10.7	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 02:00	EDT	9.5	P	0.49	P	45	P	10.7	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 02:15	EDT	9.4	P	0.49	P	45	P	10.7	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 02:30	EDT	9.4	P	0.49	P	45	P	10.6	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 02:45	EDT	9.4	P	0.48	P	45	P	10.6	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 03:00	EDT	9.4	P	0.48	P	45	P	10.6	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 03:15	EDT	9.4	P	0.48	P	45	P	10.6	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 03:30	EDT	9.4	P	0.48	P	45	P	10.6	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 03:45	EDT	9.4	P	0.48	P	45	P	10.6	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 04:00	EDT	9.3	P	0.48	P	45	P	10.6	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 04:15	EDT	9.3	P	0.47	P	45	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-15 04:30	EDT	9.3	P	0.47	P	45	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 04:45	EDT	9.3	P	0.47	P	45	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 05:00	EDT	9.3	P	0.47	P	45	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 05:15	EDT	9.3	P	0.47	P	45	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 05:30	EDT	9.2	P	0.47	P	45	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 05:45	EDT	9.2	P	0.47	P	45	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 06:00	EDT	9.2	P	0.47	P	45	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 06:15	EDT	9.2	P	0.48	P	45	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 06:30	EDT	9.2	P	0.48	P	45	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 06:45	EDT	9.2	P	0.48	P	45	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 07:00	EDT	9.2	P	0.48	P	45	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 07:15	EDT	9.2	P	0.48	P	45	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 07:30	EDT	9.2	P	0.48	P	45	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 07:45	EDT	9.2	P	0.47	P	45	P	10.4	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 08:00	EDT	9.1	P	0.47	P	45	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 08:15	EDT	9.1	P	0.47	P	45	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 08:30	EDT	9.1	P	0.46	P	45	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 08:45	EDT	9.1	P	0.46	P	45	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 09:00	EDT	9.1	P	0.46	P	45	P	10.6	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 09:15	EDT	9.0	P	0.46	P	45	P	10.6	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 09:30	EDT	9.0	P	0.46	P	45	P	10.6	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 09:45	EDT	9.0	P	0.46	P	45	P	10.6	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 10:00	EDT	9.0	P	0.46	P	45	P	10.6	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 10:15	EDT	9.1	P	0.47	P	45	P	10.7	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 10:30	EDT	9.1	P	0.47	P	45	P	10.7	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 10:45	EDT	9.2	P	0.47	P	45	P	10.8	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 11:00	EDT	9.4	P	0.47	P	45	P	10.8	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 11:15	EDT	9.6	P	0.48	P	45	P	10.8	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 11:30	EDT	9.8	P	0.48	P	45	P	10.9	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 11:45	EDT	10	P	0.48	P	45	P	10.9	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 12:00	EDT	10.2	P	0.48	P	45	P	10.9	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 12:15	EDT	10.4	P	0.48	P	45	P	10.9	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 12:30	EDT	10.7	P	0.48	P	45	P	10.9	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 12:45	EDT	10.9	P	0.48	P	44	P	10.9	P	6.8	P	1.1	P
USGS	03401385	2014-03-15 13:00	EDT	11.1	P	0.48	P	44	P	10.9	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 14:15	EDT	11.9	P	0.48	P	44	P	10.9	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 14:30	EDT	12.2	P	0.48	P	44	P	10.9	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 14:45	EDT	12.2	P	0.48	P	45	P	10.9	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 15:00	EDT	12.2	P	0.48	P	44	P	10.9	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 15:15	EDT	12.4	P	0.48	P	44	P	10.8	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 15:30	EDT	12.6	P	0.47	P	44	P	10.8	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 15:45	EDT	12.7	P	0.47	P	44	P	10.8	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 16:00	EDT	12.8	P	0.47	P	44	P	10.8	P	6.8	P	1.0	P
USGS	03401385	2014-03-15 16:15	EDT	12.8	P	0.47	P	44	P	10.8	P	6.8	P	1	P
USGS	03401385	2014-03-15 16:30	EDT	12.8	P	0.47	P	44	P	10.7	P	6.8	P	1	P
USGS	03401385	2014-03-15 16:45	EDT	12.7	P	0.47	P	44	P	10.7	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 17:00	EDT	12.7	P	0.47	P	44	P	10.7	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 17:15	EDT	12.7	P	0.48	P	44	P	10.7	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 17:30	EDT	12.7	P	0.48	P	45	P	10.6	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 17:45	EDT	12.6	P	0.48	P	45	P	10.6	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 18:00	EDT	12.6	P	0.48	P	45	P	10.6	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 18:15	EDT	12.6	P	0.48	P	45	P	10.6	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 18:30	EDT	12.5	P	0.48	P	45	P	10.5	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 18:45	EDT	12.4	P	0.47	P	45	P	10.5	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 19:00	EDT	12.4	P	0.47	P	45	P	10.5	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 19:15	EDT	12.3	P	0.47	P	45	P	10.4	P	6.8	P	0.9	P
USGS	03401385	2014-03-15 19:30	EDT	12.3	P	0.47	P	45	P	10.4	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 19:45	EDT	12.2	P	0.47	P	45	P	10.4	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 20:00	EDT	12.2	P	0.48	P	45	P	10.3	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 20:15	EDT	12.2	P	0.48	P	45	P	10.3	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 20:30	EDT	12.1	P	0.48	P	45	P	10.3	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 20:45	EDT	12.1	P	0.47	P	45	P	10.3	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 21:00	EDT	12.0	P	0.47	P	45	P	10.3	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 21:15	EDT	11.9	P	0.47	P	45	P	10.3	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 21:30	EDT	11.9	P	0.47	P	45	P	10.2	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 21:45	EDT	11.8	P	0.48	P	45	P	10.2	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 22:00	EDT	11.7	P	0.48	P	45	P	10.2	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 22:15	EDT	11.6	P	0.48	P	45	P	10.2	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 22:30	EDT	11.6	P	0.48	P	45	P	10.2	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 22:45	EDT	11.5	P	0.47	P	45	P	10.2	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 23:00	EDT	11.4	P	0.48	P	45	P	10.2	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 23:15	EDT	11.4	P	0.48	P	45	P	10.2	P	6.8	P	0.8	P
USGS	03401385	2014-03-15 23:30	EDT	11.3	P	0.48	P	45	P	10.2	P	6.7	P	0.8	P
USGS	03401385	2014-03-15 23:45	EDT	11.2	P	0.48	P	45	P	10.2	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 00:00	EDT	11.2	P	0.48	P	45	P	10.2	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 00:15	EDT	11.1	P	0.48	P	45	P	10.2	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 00:30	EDT	11.0	P	0.48	P	45	P	10.2	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 00:45	EDT	11.0	P	0.48	P	45	P	10.1	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 01:00	EDT	10.9	P	0.48	P	45	P	10.1	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 01:15	EDT	10.9	P	0.48	P	45	P	10.1	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 01:30	EDT	10.8	P	0.48	P	45	P	10.1	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 01:45	EDT	10.8	P	0.48	P	45	P	10.1	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 02:00	EDT	10.7	P	0.48	P	45	P	10.1	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 02:15	EDT	10.6	P	0.48	P	45	P	10.1	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 02:30	EDT	10.6	P	0.48	P	45	P	10.1	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 02:45	EDT	10.5	P	0.48	P	45	P	10.1	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 03:00	EDT	10.4	P	0.48	P	45	P	10.1	P	6.7	P	1	P
USGS	03401385	2014-03-16 03:15	EDT	10.4	P	0.48	P	45	P	10.1	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 03:30	EDT	10.3	P	0.48	P	45	P	10.1	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 03:45	EDT	10.3	P	0.48	P	45	P	10.0	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 04:00	EDT	10.2	P	0.48	P	45	P	10.0	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 04:15	EDT	10.2	P	0.48	P	45	P	10.1	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 04:30	EDT	10.2	P	0.48	P	45	P	10.1	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 04:45	EDT	10.1	P	0.48	P	45	P	10.1	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 05:00	EDT	10.1	P	0.48	P	45	P	10.0	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 05:15	EDT	10.1	P	0.47	P	45	P	10.0	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 05:30	EDT	10.0	P	0.47	P	45	P	10.0	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 05:45	EDT	10	P	0.47	P	45	P	10.0	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 06:00	EDT	10	P	0.47	P	45	P	10.0	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 06:15	EDT	9.9	P	0.47	P	45	P	10.0	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 06:30	EDT	9.9	P	0.47	P	45	P	10.0	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 06:45	EDT	9.8	P	0.47	P	45	P	10.0	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 07:00	EDT	9.8	P	0.47	P	45	P	10.0	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 07:15	EDT	9.8	P	0.47	P	45	P	10.0	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 07:30	EDT	9.8	P	0.47	P	45	P	10.1	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 07:45	EDT	9.7	P	0.47	P	45	P	10.1	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 08:00	EDT	9.7	P	0.47	P	45	P	10.1	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 08:15	EDT	9.7	P	0.47	P	45	P	10.1	P	6.7	P	0.8	P
USGS	03401385	2014-03-16 08:30	EDT	9.7	P	0.47	P	45	P	10.1	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 08:45	EDT	9.6	P	0.47	P	45	P	10.1	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 09:00	EDT	9.6	P	0.47	P	45	P	10.1	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 09:15	EDT	9.6	P	0.47	P	45	P	10.1	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 09:30	EDT	9.6	P	0.47	P	45	P	10.1	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 09:45	EDT	9.6	P	0.47	P	45	P	10.1	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 10:00	EDT	9.6	P	0.48	P	45	P	10.2	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 10:15	EDT	9.5	P	0.48	P	45	P	10.2	P	6.7	P	1	P
USGS	03401385	2014-03-16 10:30	EDT	9.5	P	0.48	P	45	P	10.2	P	6.7	P	1	P
USGS	03401385	2014-03-16 10:45	EDT	9.5	P	0.48	P	45	P	10.2	P	6.7	P	1.0	P
USGS	03401385	2014-03-16 11:00	EDT	9.5	P	0.48	P	45	P	10.3	P	6.7	P	1	P
USGS	03401385	2014-03-16 11:15	EDT	9.5	P	0.49	P	45	P	10.3	P	6.7	P	1.0	P
USGS	03401385	2014-03-16 11:30	EDT	9.5	P	0.49	P	45	P	10.4	P	6.7	P	1.0	P
USGS	03401385	2014-03-16 11:45	EDT	9.5	P	0.50	P	45	P	10.4	P	6.7	P	1.1	P
USGS	03401385	2014-03-16 12:00	EDT	9.6	P	0.51	P	45	P	10.4	P	6.7	P	1.1	P
USGS	03401385	2014-03-16 12:15	EDT	9.6	P	0.51	P	45	P	10.5	P	6.7	P	1.1	P
USGS	03401385	2014-03-16 12:30	EDT	9.7	P	0.52	P	44	P	10.6	P	6.7	P	1.1	P
USGS	03401385	2014-03-16 12:45	EDT	9.8	P	0.52	P	44	P	10.6	P	6.7	P	1.1	P
USGS	03401385	2014-03-16 13:00	EDT	9.8	P	0.52	P	44	P	10.6	P	6.7	P	1.0	P
USGS	03401385	2014-03-16 13:15	EDT	9.9	P	0.52	P	44	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 13:30	EDT	9.9	P	0.52	P	44	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 13:45	EDT	10.1	P	0.52	P	44	P	10.7	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 14:00	EDT	10.0	P	0.52	P	44	P	10.7	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 14:15	EDT	10.0	P	0.52	P	44	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 14:30	EDT	10.1	P	0.52	P	44	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 14:45	EDT	10.1	P	0.52	P	45	P	10.7	P	6.7	P	1.2	P
USGS	03401385	2014-03-16 15:00	EDT	10.1	P	0.52	P	45	P	10.7	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 15:15	EDT	10.0	P	0.52	P	45	P	10.7	P	6.8	P	0.9	P
USGS	03401385	2014-03-16 15:30	EDT	10.0	P	0.52	P	45	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 15:45	EDT	10.0	P	0.53	P	45	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 16:00	EDT	10	P	0.53	P	45	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 16:15	EDT	9.9	P	0.53	P	45	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 16:30	EDT	9.9	P	0.53	P	45	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 16:45	EDT	9.9	P	0.53	P	45	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 17:00	EDT	9.9	P	0.53	P	45	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 17:15	EDT	9.9	P	0.53	P	45	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 17:30	EDT	9.9	P	0.54	P	45	P	10.7	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 17:45	EDT	9.9	P	0.54	P	45	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 18:00	EDT	9.8	P	0.54	P	45	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 18:15	EDT	9.8	P	0.54	P	45	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 18:30	EDT	9.8	P	0.55	P	45	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 18:45	EDT	9.8	P	0.55	P	45	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 19:00	EDT	9.7	P	0.55	P	45	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 19:15	EDT	9.7	P	0.55	P	45	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 19:30	EDT	9.6	P	0.55	P	45	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 19:45	EDT	9.6	P	0.55	P	45	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 20:00	EDT	9.5	P	0.55	P	45	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 21:15	EDT	9.3	P	0.56	P	45	P	10.4	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 21:30	EDT	9.2	P	0.56	P	45	P	10.4	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 21:45	EDT	9.2	P	0.56	P	45	P	10.4	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 22:00	EDT	9.2	P	0.56	P	45	P	10.4	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 22:15	EDT	9.1	P	0.56	P	45	P	10.4	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 22:30	EDT	9.1	P	0.56	P	45	P	10.4	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 22:45	EDT	9.0	P	0.56	P	45	P	10.4	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 23:00	EDT	9.0	P	0.57	P	45	P	10.4	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 23:15	EDT	8.9	P	0.57	P	45	P	10.4	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 23:30	EDT	8.9	P	0.57	P	46	P	10.4	P	6.7	P	0.9	P
USGS	03401385	2014-03-16 23:45	EDT	8.8	P	0.56	P	46	P	10.3	P	6.7	P	0.9	P
