# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/ky/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2013-07-12 09:48:06 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03298500 SALT RIVER AT SHEPHERDSVILLE, KY
# -----------------------------------------------------------------------------------
#
# Data provided for site 03298500
#    DD parameter   Description
#    02   00065     Gage height, feet
#    05   00060     Discharge, cubic feet per second
#    10   70969     DCP battery voltage, volts
#    19   00045     Precipitation, total, inches
#
# Data-value qualification codes included in this output: 
#     P  Provisional data subject to revision.  
#     s  Value is from a DCP.  
#     ~  Value is a system interpolated value.  
# 
agency_cd	site_no	datetime	tz_cd	02_00065	02_00065_cd	05_00060	05_00060_cd	10_70969	10_70969_cd	19_00045	19_00045_cd
USGS	03298500	2013-06-09 05:15	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 05:30	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 05:45	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 06:00	EDT	1.38	P	181	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-09 06:15	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 06:30	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 06:45	EDT	1.39	P	184	P			0.00	P
USGS	03298500	2013-06-09 07:00	EDT	1.39	P	184	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-09 07:15	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 07:30	EDT	1.39	P	184	P			0.00	P
USGS	03298500	2013-06-09 07:45	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 08:00	EDT	1.39	P	184	P	12.9	P:s	0.00	P
USGS	03298500	2013-06-09 08:15	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 08:30	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 08:45	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 09:00	EDT	1.38	P	181	P	13.4	P:s	0.00	P
USGS	03298500	2013-06-09 09:15	EDT	1.37	P	177	P			0.00	P
USGS	03298500	2013-06-09 09:30	EDT	1.39	P	184	P			0.00	P
USGS	03298500	2013-06-09 09:45	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 10:00	EDT	1.38	P	181	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-09 10:15	EDT	1.37	P	177	P			0.00	P
USGS	03298500	2013-06-09 10:30	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 10:45	EDT	1.37	P	177	P			0.00	P
USGS	03298500	2013-06-09 11:00	EDT	1.37	P	177	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-09 11:15	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 11:30	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 11:45	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 12:00	EDT	1.37	P	177	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-09 12:15	EDT	1.37	P	177	P			0.00	P
USGS	03298500	2013-06-09 12:30	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 12:45	EDT	1.37	P	177	P			0.00	P
USGS	03298500	2013-06-09 13:00	EDT	1.37	P	177	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-09 13:15	EDT	1.37	P	177	P			0.00	P
USGS	03298500	2013-06-09 13:30	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 13:45	EDT	1.37	P	177	P			0.00	P
USGS	03298500	2013-06-09 14:00	EDT	1.37	P	177	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-09 14:15	EDT	1.37	P	177	P			0.00	P
USGS	03298500	2013-06-09 14:30	EDT	1.37	P	177	P			0.00	P
USGS	03298500	2013-06-09 14:45	EDT	1.37	P	177	P			0.01	P
USGS	03298500	2013-06-09 15:00	EDT	1.36	P	173	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-09 15:15	EDT	1.37	P	177	P			0.00	P
USGS	03298500	2013-06-09 15:30	EDT	1.37	P	177	P			0.00	P
USGS	03298500	2013-06-09 15:45	EDT	1.37	P	177	P			0.00	P
USGS	03298500	2013-06-09 16:00	EDT	1.37	P	177	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-09 16:15	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 16:30	EDT	1.37	P	177	P			0.00	P
USGS	03298500	2013-06-09 16:45	EDT	1.37	P	177	P			0.00	P
USGS	03298500	2013-06-09 17:00	EDT	1.37	P	177	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-09 17:15	EDT	1.36	P	173	P			0.00	P
USGS	03298500	2013-06-09 17:30	EDT	1.36	P	173	P			0.00	P
USGS	03298500	2013-06-09 17:45	EDT	1.36	P	173	P			0.00	P
USGS	03298500	2013-06-09 18:00	EDT	1.36	P	173	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-09 18:15	EDT	1.36	P	173	P			0.00	P
USGS	03298500	2013-06-09 18:30	EDT	1.36	P	173	P			0.00	P
USGS	03298500	2013-06-09 18:45	EDT	1.36	P	173	P			0.00	P
USGS	03298500	2013-06-09 19:00	EDT	1.36	P	173	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-09 19:15	EDT	1.37	P	177	P			0.00	P
USGS	03298500	2013-06-09 19:30	EDT	1.37	P	177	P			0.00	P
USGS	03298500	2013-06-09 19:45	EDT	1.36	P	173	P			0.00	P
USGS	03298500	2013-06-09 20:00	EDT	1.36	P	173	P	13.4	P:s	0.00	P
USGS	03298500	2013-06-09 20:15	EDT	1.36	P	173	P			0.00	P
USGS	03298500	2013-06-09 20:30	EDT	1.36	P	173	P			0.00	P
USGS	03298500	2013-06-09 20:45	EDT	1.36	P	173	P			0.00	P
USGS	03298500	2013-06-09 21:00	EDT	1.36	P	173	P	12.9	P:s	0.00	P
USGS	03298500	2013-06-09 21:15	EDT	1.36	P	173	P			0.00	P
USGS	03298500	2013-06-09 21:30	EDT	1.38	P	181	P			0.00	P
USGS	03298500	2013-06-09 21:45	EDT	1.36	P	173	P			0.00	P
USGS	03298500	2013-06-09 22:00	EDT	1.36	P	173	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-09 22:15	EDT	1.36	P	173	P			0.00	P
USGS	03298500	2013-06-09 22:30	EDT	1.35	P	169	P			0.00	P
USGS	03298500	2013-06-09 22:45	EDT	1.37	P	177	P			0.00	P
USGS	03298500	2013-06-09 23:00	EDT	1.36	P	173	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-09 23:15	EDT	1.35	P	169	P			0.00	P
USGS	03298500	2013-06-09 23:30	EDT	1.35	P	169	P			0.05	P
USGS	03298500	2013-06-09 23:45	EDT	1.36	P	173	P			0.05	P
USGS	03298500	2013-06-10 00:00	EDT	1.36	P	173	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-10 00:15	EDT	1.36	P	173	P			0.00	P
USGS	03298500	2013-06-10 00:30	EDT	1.36	P	173	P			0.06	P
USGS	03298500	2013-06-10 00:45	EDT	1.38	P	181	P			0.15	P
USGS	03298500	2013-06-10 01:00	EDT	1.40	P	188	P	12.7	P:s	0.07	P
USGS	03298500	2013-06-10 01:15	EDT	1.40	P	188	P			0.01	P
USGS	03298500	2013-06-10 01:30	EDT	1.40	P	188	P			0.06	P
USGS	03298500	2013-06-10 01:45	EDT	1.41	P	192	P			0.12	P
USGS	03298500	2013-06-10 02:00	EDT	1.42	P	196	P	12.7	P:s	0.04	P
USGS	03298500	2013-06-10 02:15	EDT	1.43	P	200	P			0.00	P
USGS	03298500	2013-06-10 02:30	EDT	1.41	P	192	P			0.01	P
USGS	03298500	2013-06-10 02:45	EDT	1.40	P	188	P			0.00	P
USGS	03298500	2013-06-10 03:00	EDT	1.41	P	192	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-10 03:15	EDT	1.41	P	192	P			0.00	P
USGS	03298500	2013-06-10 03:30	EDT	1.41	P	192	P			0.03	P
USGS	03298500	2013-06-10 03:45	EDT	1.42	P	196	P			0.02	P
USGS	03298500	2013-06-10 04:00	EDT	1.43	P	200	P	12.7	P:s	0.03	P
USGS	03298500	2013-06-10 04:15	EDT	1.42	P	196	P			0.01	P
USGS	03298500	2013-06-10 04:30	EDT	1.42	P	196	P			0.00	P
USGS	03298500	2013-06-10 04:45	EDT	1.43	P	200	P			0.00	P
USGS	03298500	2013-06-10 05:00	EDT	1.43	P	200	P	12.7	P:s	0.01	P
USGS	03298500	2013-06-10 05:15	EDT	1.42	P	196	P			0.01	P
USGS	03298500	2013-06-10 05:30	EDT	1.43	P	200	P			0.01	P
USGS	03298500	2013-06-10 05:45	EDT	1.43	P	200	P			0.01	P
USGS	03298500	2013-06-10 06:00	EDT	1.43	P	200	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-10 06:15	EDT	1.43	P	200	P			0.00	P
USGS	03298500	2013-06-10 06:30	EDT	1.43	P	200	P			0.00	P
USGS	03298500	2013-06-10 06:45	EDT	1.43	P	200	P			0.00	P
USGS	03298500	2013-06-10 07:00	EDT	1.44	P	203	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-10 07:15	EDT	1.43	P	200	P			0.00	P
USGS	03298500	2013-06-10 07:30	EDT	1.43	P	200	P			0.00	P
USGS	03298500	2013-06-10 07:45	EDT	1.44	P	203	P			0.00	P
USGS	03298500	2013-06-10 08:00	EDT	1.44	P	203	P	12.9	P:s	0.00	P
USGS	03298500	2013-06-10 08:15	EDT	1.44	P	203	P			0.00	P
USGS	03298500	2013-06-10 08:30	EDT	1.44	P	203	P			0.00	P
USGS	03298500	2013-06-10 08:45	EDT	1.45	P	207	P			0.00	P
USGS	03298500	2013-06-10 09:00	EDT	1.45	P	207	P	13.4	P:s	0.00	P
USGS	03298500	2013-06-10 09:15	EDT	1.46	P	211	P			0.00	P
USGS	03298500	2013-06-10 09:30	EDT	1.45	P	207	P			0.00	P
USGS	03298500	2013-06-10 09:45	EDT	1.46	P	211	P			0.00	P
USGS	03298500	2013-06-10 10:00	EDT	1.46	P	211	P	13.4	P:s	0.00	P
USGS	03298500	2013-06-10 10:15	EDT	1.46	P	211	P			0.00	P
USGS	03298500	2013-06-10 10:30	EDT	1.47	P	216	P			0.00	P
USGS	03298500	2013-06-10 10:45	EDT	1.47	P	216	P			0.00	P
USGS	03298500	2013-06-10 11:00	EDT	1.49	P	224	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-10 11:15	EDT	1.47	P	216	P			0.00	P
USGS	03298500	2013-06-10 11:30	EDT	1.47	P	216	P			0.00	P
USGS	03298500	2013-06-10 11:45	EDT	1.47	P	216	P			0.00	P
USGS	03298500	2013-06-10 12:00	EDT	1.48	P	220	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-10 12:15	EDT	1.48	P	220	P			0.00	P
USGS	03298500	2013-06-10 12:30	EDT	1.49	P	224	P			0.08	P
USGS	03298500	2013-06-10 12:45	EDT	1.49	P	224	P			0.00	P
USGS	03298500	2013-06-10 13:00	EDT	1.50	P	228	P	14.3	P:s	0.00	P
USGS	03298500	2013-06-10 13:15	EDT	1.50	P	228	P			0.00	P
USGS	03298500	2013-06-10 13:30	EDT	1.50	P	228	P			0.00	P
USGS	03298500	2013-06-10 13:45	EDT	1.49	P	224	P			0.00	P
USGS	03298500	2013-06-10 14:00	EDT	1.52	P	237	P	13.9	P:s	0.15	P
USGS	03298500	2013-06-10 14:15	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 14:30	EDT	1.52	P	237	P			0.01	P
USGS	03298500	2013-06-10 14:45	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 15:00	EDT	1.52	P	237	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-10 15:15	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 15:30	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 15:45	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 16:00	EDT	1.52	P	237	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-10 16:15	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 16:30	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-10 16:45	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 17:00	EDT	1.52	P	237	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-10 17:15	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-10 17:30	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-10 17:45	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 18:00	EDT	1.52	P	237	P	14.1	P:s	0.00	P
USGS	03298500	2013-06-10 18:15	EDT	1.53	P	241	P			0.01	P
USGS	03298500	2013-06-10 18:30	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-10 18:45	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 19:00	EDT	1.52	P	237	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-10 19:15	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 19:30	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 19:45	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 20:00	EDT	1.54	P	245	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-10 20:15	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 20:30	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 20:45	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 21:00	EDT	1.52	P	237	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-10 21:15	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-10 21:30	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 21:45	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-10 22:00	EDT	1.52	P	237	P	12.9	P:s	0.00	P
USGS	03298500	2013-06-10 22:15	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 22:30	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 22:45	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-10 23:00	EDT	1.52	P	237	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-10 23:15	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 23:30	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-10 23:45	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-11 00:00	EDT	1.52	P	237	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-11 00:15	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-11 00:30	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-11 00:45	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-11 01:00	EDT	1.52	P	237	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-11 01:15	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-11 01:30	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-11 01:45	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-11 02:00	EDT	1.53	P	241	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-11 02:15	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-11 02:30	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-11 02:45	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-11 03:00	EDT	1.53	P	241	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-11 03:15	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-11 03:30	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-11 03:45	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-11 04:00	EDT	1.53	P	241	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-11 04:15	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-11 04:30	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-11 04:45	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-11 05:00	EDT	1.53	P	241	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-11 05:15	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-11 05:30	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-11 05:45	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-11 06:00	EDT	1.55	P	250	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-11 06:15	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-11 06:30	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-11 06:45	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-11 07:00	EDT	1.53	P	241	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-11 07:15	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-11 07:30	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-11 07:45	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-11 08:00	EDT	1.54	P	245	P	12.9	P:s	0.00	P
USGS	03298500	2013-06-11 08:15	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-11 08:30	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-11 08:45	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-11 09:00	EDT	1.55	P	250	P	13.2	P:s	0.00	P
USGS	03298500	2013-06-11 09:15	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-11 09:30	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-11 09:45	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-11 10:00	EDT	1.54	P	245	P	13.4	P:s	0.00	P
USGS	03298500	2013-06-11 10:15	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-11 10:30	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-11 10:45	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-11 11:00	EDT	1.55	P	250	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-11 11:15	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-11 11:30	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-11 11:45	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-11 12:00	EDT	1.57	P	259	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-11 12:15	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-11 12:30	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-11 12:45	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 13:00	EDT	1.56	P	254	P	14.1	P:s	0.00	P
USGS	03298500	2013-06-11 13:15	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-11 13:30	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-11 13:45	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-11 14:00	EDT	1.57	P	259	P	14.3	P:s	0.00	P
USGS	03298500	2013-06-11 14:15	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-11 14:30	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 14:45	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-11 15:00	EDT	1.57	P	259	P	14.3	P:s	0.00	P
USGS	03298500	2013-06-11 15:15	EDT	1.59	P	268	P			0.00	P
USGS	03298500	2013-06-11 15:30	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-11 15:45	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 16:00	EDT	1.58	P	264	P	14.1	P:s	0.00	P
USGS	03298500	2013-06-11 16:15	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-11 16:30	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 16:45	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 17:00	EDT	1.59	P	268	P	14.1	P:s	0.00	P
USGS	03298500	2013-06-11 17:15	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 17:30	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 17:45	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 18:00	EDT	1.58	P	264	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-11 18:15	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 18:30	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 18:45	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 19:00	EDT	1.58	P	264	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-11 19:15	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 19:30	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 19:45	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 20:00	EDT	1.58	P	264	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-11 20:15	EDT	1.59	P	268	P			0.00	P
USGS	03298500	2013-06-11 20:30	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 20:45	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 21:00	EDT	1.58	P	264	P	13.4	P:s	0.00	P
USGS	03298500	2013-06-11 21:15	EDT	1.60	P	273	P			0.00	P
USGS	03298500	2013-06-11 21:30	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 21:45	EDT	1.59	P	268	P			0.00	P
USGS	03298500	2013-06-11 22:00	EDT	1.58	P	264	P	12.9	P:s	0.00	P
USGS	03298500	2013-06-11 22:15	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 22:30	EDT	1.60	P	273	P			0.00	P
USGS	03298500	2013-06-11 22:45	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 23:00	EDT	1.58	P	264	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-11 23:15	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 23:30	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-11 23:45	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-12 00:00	EDT	1.58	P	264	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-12 00:15	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-12 00:30	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-12 00:45	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-12 01:00	EDT	1.58	P	264	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-12 01:15	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-12 01:30	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-12 01:45	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-12 02:00	EDT	1.58	P	264	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-12 02:15	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-12 02:30	EDT	1.59	P	268	P			0.00	P
USGS	03298500	2013-06-12 02:45	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-12 03:00	EDT	1.58	P	264	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-12 03:15	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-12 03:30	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-12 03:45	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-12 04:00	EDT	1.57	P	259	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-12 04:15	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-12 04:30	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-12 04:45	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-12 05:00	EDT	1.58	P	264	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-12 05:15	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-12 05:30	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-12 05:45	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-12 06:00	EDT	1.56	P	254	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-12 06:15	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-12 06:30	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-12 06:45	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-12 07:00	EDT	1.55	P	250	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-12 07:15	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-12 07:30	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-12 07:45	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-12 08:00	EDT	1.55	P	250	P	12.9	P:s	0.00	P
USGS	03298500	2013-06-12 08:15	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-12 08:30	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-12 08:45	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-12 09:00	EDT	1.54	P	245	P	13.4	P:s	0.00	P
USGS	03298500	2013-06-12 09:15	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-12 09:30	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-12 09:45	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-12 10:00	EDT	1.54	P	245	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-12 10:15	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-12 10:30	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-12 10:45	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-12 11:00	EDT	1.55	P	250	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-12 11:15	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-12 11:30	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-12 11:45	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-12 12:00	EDT	1.54	P	245	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-12 12:15	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-12 12:30	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-12 12:45	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-12 13:00	EDT	1.54	P	245	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-12 13:15	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-12 13:30	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-12 13:45	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-12 14:00	EDT	1.54	P	245	P	14.1	P:s	0.00	P
USGS	03298500	2013-06-12 14:15	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-12 14:30	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-12 14:45	EDT	1.55	P	250	P			0.00	P
